selection_round,sample_id,SMILES,Score
0,1387681,COc1cc(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)ccc1OC(C)C,-7.5
0,1228557,O=C(c1cnsn1)N1CCN(CC(F)(F)F)c2ccccc21,-7.7
0,878561,CC(Sc1nnnn1C1CCCC1)C(=O)Nc1cc(S(=O)(=O)N2CCCCC2)ccc1Cl,-8.1
0,164021,CC1CC1c1ccc(CN(C(=O)c2ccc3[nH]nnc3c2)C2CC2)o1,-9.2
0,12498,O=C(CCCc1nc2ccccc2s1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-10.2
0,1640,O=C(Nc1ccn(-c2ccccc2)n1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-10.8
0,169879,O=C(Nc1ccccc1)C1CCN(C(=O)Cc2cc(Cl)c3c(c2)OCCO3)CC1,-9.2
0,186074,Cn1ncc2c(=O)n(CC(=O)N3CCCC(c4nc5ccccc5[nH]4)C3)cnc21,-9.1
0,417595,CC(Sc1nnnn1-c1cccc(F)c1)C(=O)NC(=O)NC1CCCCC1,-8.7
0,1645,O=C(NCc1ccccc1)c1cccc(Oc2ncnc3scc(-c4ccc(F)cc4)c23)c1,-10.8
0,208412,O=C(Nc1nc(-c2ccccn2)cs1)c1n[nH]c2ccccc12,-9.1
0,304861,Cc1cc(C)cc(-n2c(SCC(=O)NCC(F)(F)F)nc3ccccc3c2=O)c1,-8.9
0,2264,O=C1C(=CNNc2nc3ccccc3s2)c2ccccc2C(=O)N1c1cccc(C(F)(F)F)c1,-10.7
0,913799,COc1cc2ncn(CCCC(=O)N(C)Cc3cc([N+](=O)[O-])ccc3Cl)c(=O)c2cc1OC,-8.0
0,608024,CC(NC(=O)COC(=O)c1ccc(Cn2cncn2)cc1)c1cccc(Cl)c1,-8.4
0,459686,COc1ccc(CN(C)C(=O)COc2ccc3c4c(c(=O)oc3c2)CCC4)cc1OC,-8.6
0,1108816,CC(NC(=O)NCC(c1ccco1)N1CCCCC1)c1ccccn1,-7.8
0,675924,CCn1cc(C(=O)NCc2ccc(C)c(F)c2)c2ccccc21,-8.3
0,742873,COc1ccccc1CNc1nc(-c2c[nH]c(C(=O)N3CCCC3)c2)cs1,-8.2
0,456505,O=C(Cn1cnc2scc(-c3cccs3)c2c1=O)N1CCN(c2ccccn2)CC1,-8.6
0,565129,Cc1ccccc1Nc1nnc(SCC(=O)Nc2ccc3c(c2)OCCO3)s1,-8.5
0,545491,Cc1c(C2CCCCC2)noc1NC(=O)c1cnn(-c2ccc(F)cc2)c1C(F)(F)F,-8.5
0,793208,CCC(=NNc1nc2ccccc2s1)c1ccc(O)cc1,-8.2
0,1020470,O=C(OCC(=O)N1CCCCCC1)c1ccc(F)cc1F,-7.9
0,1639025,c1cnn(CC2CN(CC3CCCCC3)CCO2)c1,-7.2
0,165908,CC(NS(=O)(=O)c1ccc(S(=O)(=O)N2CCCC2)cc1)c1ccc2c(c1)OCCO2,-9.2
0,71270,Cc1cc(=O)oc2cc(OCC(=O)N3CC(=O)Nc4ccccc43)c(Cl)cc12,-9.6
0,687635,O=C(Cc1c[nH]c2ccccc12)OCc1nc(-c2ccsc2)no1,-8.3
0,230104,O=C(C1CN(C(=O)c2ccc(OC(F)(F)F)cc2)c2ccccc2O1)N1CCOCC1,-9.0
0,44074,Cc1cc(=O)c(C(=O)NC2(c3ccccc3)CCC2)nn1-c1cccc(C(F)(F)F)c1,-9.7
0,1214161,COC(=O)c1cccc(C(=O)C(C#N)c2nc3ccccc3[nH]2)c1,-7.7
0,905561,O=S(=O)(c1ccc(CNCc2c(Cl)cccc2Cl)cc1)N1CCOCC1,-8.0
0,1332009,COc1ccc(C)cc1C(C)NC(=O)CCc1c(C)[nH]c(=O)[nH]c1=O,-7.6
0,1154326,COc1ccc(CC(=O)Nc2ccc(Oc3cnccn3)cc2)cc1,-7.8
0,232550,O=C(Cc1ccncc1)N[C@@H]1C[C@H]1c1cccc2ccccc12,-9.0
0,542069,Cc1csc(C2CN(Cc3ccc4c(c3)OC(=O)C4)CCO2)n1,-8.5
0,1011194,CCn1c(=O)[nH]c2cc(C(=O)N3c4ccccc4CCC3CN(C)C)ccc2c1=O,-7.9
0,1687,O=C1OCC(c2ccc3c(c2)OCCCO3)=C1c1ccc(Cl)c(Cl)c1,-10.8
0,1688,CC(=O)NCc1ccc(-c2csc(NC(=O)c3ccc4c5c(cccc35)CC4)n2)s1,-10.8
0,1690,O=c1cc(CSc2nc3ccccc3c3nc(CCc4c[nH]c5ccccc45)nn23)nc2ccc(Cl)cn12,-10.8
0,13401,O=C(O)c1ccc2c3c(cccc13)C(=O)N(c1cccc(C(F)(F)F)c1)C2=O,-10.2
0,967021,COC(=O)c1csc(NC(=O)N2CCOCC2c2ccccc2)c1,-8.0
0,1695,Cc1cc(C)c(-c2cc(NC(=O)COC(=O)c3ccc([N+](=O)[O-])o3)n(-c3ccccc3)n2)cc1C,-10.8
0,1309341,Cc1cc(C)c2c(c1)C(O)(CC(=O)c1ccccc1C)C(=O)N2,-7.6
0,16352,CC1CCc2c(sc3[nH]c(=O)n4nc(-c5cccc(S(=O)(=O)N6CCOCC6)c5)nc4c23)C1,-10.1
0,1699,O=C(c1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-10.8
0,504988,O=C(O)c1cnn(C2CCCN(C(=O)Cc3ccc(OC(F)(F)F)cc3)C2)c1,-8.5
0,787535,O=C(NC(C1CC1)C1CC1)c1cc(-c2cccc(F)c2)no1,-8.2
0,52655,CC(C)n1ncc2c(C(=O)N3CCc4ccccc43)cc(-c3cccs3)nc21,-9.7
0,217262,Cc1ccc(C2c3c(-c4ccccc4O)n[nH]c3C(=O)N2Cc2ccncc2)cc1,-9.0
0,1114478,Cc1ccsc1-c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,-7.8
0,990567,CCn1c(=O)n(CCC(=O)N(C)C(C)c2ccc(F)c(F)c2)c2ccccc21,-8.0
0,17831,O=C(Cc1coc2ccc3ccccc3c12)Nc1cc(C(F)(F)F)ccc1-n1cncn1,-10.1
0,256943,Cc1cc(=O)c(C(=O)Nc2cc(C(N)=O)ccc2N2CCCC2)nn1-c1ccccc1F,-8.9
0,1712,Cc1nn(-c2ccccc2)c2sc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)cc12,-10.8
0,1290994,CNC(=O)C1CN(Cc2nc3cc(Cl)ccc3n2C)c2ccccc2O1,-7.6
0,1714,CC1(c2ccc3ccccc3c2)NC(=O)N(Cc2cc(=O)oc3ccc4ccccc4c23)C1=O,-10.8
0,810373,Cc1ccc(CN(C(=O)c2sc3ccc(Cl)cc3c2Cl)C2CCS(=O)(=O)C2)o1,-8.2
0,171233,O=C(Nc1ccc2[nH]ccc2c1)N1CCOC(c2ccc(C(F)(F)F)cc2)C1,-9.2
0,995301,CCCCn1c(=O)[nH]c(=O)c2c1nc(CN1CCC3CCCCC3C1)n2C,-7.9
0,35161,O=C(Cc1c[nH]c2ccccc12)NNC(=O)C(Sc1ccccc1)c1ccccc1,-9.8
0,18886,O=C(Nc1ccc(-c2csc(NC(=O)c3cncn3-c3ccccc3)n2)cc1)c1ccccc1,-10.1
0,562272,CCC(=O)N1N=C(c2c(-c3ccccc3)c3cc(Cl)ccc3[nH]c2=O)CC1c1cccc(OC)c1OC,-8.5
0,268374,CS(=O)(=O)c1ccc(N2CCN(C(=O)C3C4C5CCC(C5)C34)CC2)c([N+](=O)[O-])c1,-8.9
0,758720,O=C(c1cccc2c1OCO2)N1CCOC(c2ccc(F)cc2Cl)C1,-8.2
0,174797,O=C(Cn1cnnn1)Nc1ccc(-c2ccccc2)nn1,-9.1
0,1733,O=S(=O)(c1cccc(-c2nn3cc(-c4ccc5c(c4)OCO5)c4c3n2CCCC4)c1)N1CCCCC1,-10.8
0,1735,Cc1ccc(-c2nc(SCc3nc4cc(C(=O)O)ccc4c(=O)[nH]3)[nH]c2-c2ccc(C)cc2)cc1,-10.8
0,584966,FC(F)(F)c1ccnc(-n2cnc3ccccc32)n1,-8.4
0,672957,c1ccc(-n2cc(CSc3nnnn3C3CC3)cn2)cc1,-8.3
0,64031,Cc1ccc(-c2nc(-c3cccnc3)sc2CC(=O)Nc2ccc3c(c2)OCO3)cc1,-9.6
0,1517566,S=C(Nc1ccc2c(c1)OCCO2)Nc1ccccn1,-7.3
0,563791,Cc1ccc(-n2ncc(C(=O)Nc3ccc(N4CCOCC4)cc3)c2C)cc1,-8.5
0,1039139,Cn1c(C(=O)NCc2cn3cc(Cl)ccc3n2)c(Br)c2ccccc21,-7.9
0,722291,CCOC(=O)c1sc(-c2ccc(OC)c(OC)c2)cc1NC(=O)c1cccc([N+](=O)[O-])c1,-8.3
0,1748,O=C(CN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)c1ccc2c(c1)OCO2,-10.8
0,1523281,Cc1cc(CN2CCN(c3oc(-c4ccco4)nc3C#N)CC2)no1,-7.3
0,13555,O=C(C1CCCCC1c1nc2ccccc2s1)N1CC=C(c2c[nH]c3ccccc23)CC1,-10.2
0,450407,CCOc1ccc(-c2nc(CN3c4cccc5cccc(c45)S3(=O)=O)cs2)cc1,-8.6
0,1802842,Cc1nc(Cl)sc1C(=O)Nc1cccc(OCC(F)F)n1,-6.9
0,394447,O=C(c1cncn1-c1ccc(F)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-8.7
0,522384,Cc1ccccc1CN1CCC(C(=O)c2ccc3c(c2)OCCO3)CC1,-8.5
0,1243668,O=C(CSCc1ccncc1)NCCc1cc(Cl)c2c(c1)OCCO2,-7.7
0,1765,c1ccc(-c2nnc(Nc3ccc4c(c3)OCCO4)c3ccccc23)cc1,-10.8
0,857499,Cc1ccc(-c2ccsc2C(=O)NC2=NCCS2)cc1,-8.1
0,1157883,CN(Cc1nccn1CC(F)(F)F)C(=O)C1(c2ccccc2)CC1,-7.8
0,198309,CCOCc1c(C(=O)NCC(c2ccccc2)c2ccccc2)oc2ccccc12,-9.1
0,115559,CC1(c2ccc(Cl)cc2Cl)NC(=O)N(CC(=O)N2CCC(Cc3ccccc3)CC2)C1=O,-9.3
0,256405,O=C(c1ccc(O)c(Cl)c1)N1CCc2cnccc21,-8.9
0,1005102,N#Cc1cccnc1NCc1ccc(NC(=O)c2ccco2)cc1,-7.9
0,1775,NN1C(=O)c2cccc3c(C(=O)c4ccccc4)ccc(c23)C1=O,-10.8
0,65585,O=c1[nH]c(C=Cc2cn(Cc3ccccc3)nc2-c2cccnc2)nc2ccccc12,-9.6
0,484633,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)c1ccc(F)cc1,-8.6
0,1032959,COc1ccc(C(=O)C2=C(O)C(=O)N(c3nnc(C)s3)C2c2ccc(OC)c(OC)c2)cc1,-7.9
0,942600,O=C(CCc1c[nH]c2ccccc12)N1CCCC1c1ccc[nH]1,-8.0
0,1786,O=C(O)c1cccc(N2C(=O)C3C4c5ccccc5C(c5ccccc54)C3C2=O)c1,-10.8
0,602745,O=C(c1ccc(Oc2ccccc2)cc1)N1CCN(Cc2cc(=O)n3ccsc3n2)CC1,-8.4
0,1789,Cc1cc(NC(=O)C2(c3cccc(F)c3)CCCC2)n(-c2nc3ccccc3[nH]2)n1,-10.8
0,598931,COc1ccc(S(=O)(=O)N2CCC(C(=O)NC(C)c3ccc4c(c3)OCCO4)CC2)cc1,-8.4
0,124395,Fc1ccccc1-c1nnc(SCc2ncc(-c3ccc(Cl)cc3)o2)o1,-9.3
0,26993,Fc1ccc(-c2cc3ncnc(Nc4ccc5c(c4)OCCCO5)c3s2)cc1,-9.9
0,635410,COc1cc(C(=O)OCc2cc(=O)oc3cc(O)ccc23)cc(Cl)c1OC(C)C,-8.4
0,1805,Cc1ccc(N2C(=O)C3N=NN(CC(=O)N4N=C(c5ccccc5)CC4c4ccccc4)C3C2=O)cc1,-10.8
0,46595,O=C(CCc1c(-c2ccc(F)cc2)[nH]c2ccc(F)cc12)NCc1cccs1,-9.7
0,813063,COc1ccc(-n2ncc(C(=O)Nc3ccc4c(c3)CCN4C(C)=O)c2C(F)(F)F)nn1,-8.2
0,93537,Cc1ccc(-c2n[nH]cc2CNC2CCOC3(CCOC3)C2)cc1,-9.4
0,315632,Cc1ccccc1C1CCCN1C(=O)C1CC(=O)N(c2cc(F)cc(F)c2)C1,-8.8
0,15315,O=C1CCCN1c1ccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)cc1,-10.1
0,1823,NS(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ncc(Cc3ccc(F)c(F)c3)s2)c1,-10.8
0,841526,CSCCC(C(=O)OCc1nc2ccccc2nc1C)N1C(=O)c2ccccc2C1=O,-8.1
0,230721,N#Cc1c(F)cccc1N1CCN(C(=O)Nc2cccc(Cn3cccnc3=O)c2)CC1,-9.0
0,702030,CC(c1ccc(F)cc1)N1CCc2nn(C)c(=O)cc2C1,-8.3
0,125974,O=c1cc[nH]c2cc(CNc3nc(-c4ccccc4)ns3)ccc12,-9.3
0,1223311,COc1cccc(C=CC(=O)c2sc(C=Cc3cccc(OC)c3OC)nc2C)c1OC,-7.7
0,73579,O=C(Cc1ccc2c(c1)CCC2)N1CCC(c2nc3ccccc3o2)CC1,-9.5
0,1166827,O=S(=O)(NC1CCN(c2ccccn2)C1)c1cccc(F)c1F,-7.8
0,619691,O=C(NS(=O)(=O)c1cnc2n1CCC2)C1CC1c1cccc(Cl)c1,-8.4
0,1465423,CCn1c(NC(=O)c2ccoc2C)nc2ccc(Br)cc21,-7.4
0,670375,Cn1c(SCCn2c(=O)oc3ccccc32)nc2scc(-c3cccs3)c2c1=O,-8.3
0,641251,OC(COc1c(Cl)cccc1Cl)CSC1=NNC(=C2C=Nc3ccccc32)N1C1CC1,-8.4
0,385105,O=C(COC(=O)c1cc(Cl)c2c(c1)OCO2)Nc1cc2c(cc1Br)OCCO2,-8.7
0,1227681,CC(NC(=O)c1ccc(N2CCN(C)CC2)c([N+](=O)[O-])c1)c1ccccc1Br,-7.7
0,613496,O=C(CSc1nnc(-c2ccccc2F)n1C1CC1)c1ccc2c(c1)OCCCO2,-8.4
0,620490,O=C(Cc1ccsc1)Nc1nc(-c2c[nH]c3ccccc23)cs1,-8.4
0,419504,O=C(C1CCN(S(=O)(=O)c2cccs2)CC1)N1CCCC1c1ccc2c(c1)OCCO2,-8.7
0,385049,O=S(=O)(CCn1cnc2ccccc21)N1CCCC1c1nnc2ccccn12,-8.7
0,131705,Cc1[nH]c2ccccc2c1C1CCN(C(=O)c2ccc([N+](=O)[O-])o2)CC1,-9.3
0,1076602,Cc1nn(-c2ccc(F)cc2)c(Cl)c1CNCC1CN(C)CCO1,-7.9
0,321881,O=C1NC2(CCCCC2)C(=O)N1CN1CCCCC1c1nc2ccccc2s1,-8.8
0,1852,CC1(NC(=O)CN2C(=O)NC(c3ccc(F)cc3)(c3ccc(F)cc3)C2=O)CCS(=O)(=O)C1,-10.8
0,508665,COc1ccc(-n2c(-c3cccc(Cl)c3)nc3nc4ccccc4nc32)cc1,-8.5
0,430544,C#Cc1cccc(NC(=O)c2nnn(-c3cccc4c3CCN(S(C)(=O)=O)C4)c2C)c1,-8.6
0,381200,Cc1sc2nc(COC(=O)c3ccc4c(c3)OCO4)[nH]c(=O)c2c1C,-8.7
0,550249,CC1CCc2c(sc3nc(C(C)Sc4nnc5sc6ccccc6n45)[nH]c(=O)c23)C1,-8.5
0,353661,CN(Cc1ccc(N2CCOCC2)cc1)S(=O)(=O)c1ccc2c(c1)CCC2,-8.8
0,1117661,COc1ccc(S(=O)(=O)N(C)Cc2ccc(N3CCOCC3)cc2)cc1[N+](=O)[O-],-7.8
0,1873453,CC(C(=O)Nc1ccccc1Cl)N1CCCCC1,-6.7
0,341675,O=C(CCN1C(=O)c2ccccc2C1=O)NCCc1cccc(F)c1,-8.8
0,579164,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(S(=O)(=O)N2CCOCC2)c1,-8.4
0,11346,Cc1cc(NC(=O)CN2CCN(C(=O)CCc3c(C)nc4c5ccccc5nn4c3C)CC2)no1,-10.2
0,1869,Fc1ccc(-c2nnc(Nc3ccc4ccccc4c3)c3ccccc23)cc1,-10.8
0,1156026,CCN(CC(=O)Nc1cccc(OC)c1)C(=O)c1cnc2c(cnn2C(C)C)c1,-7.8
0,218226,NC(=O)C1Cc2ccccc2CN1C(=O)c1cc2sc(Nc3ccccc3)nc2s1,-9.0
0,1873,O=C(C1COc2ccc(Cl)cc2C1)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,-10.8
0,1875,O=S(=O)(c1ccccc1Br)N1CCN(c2nc(-c3ccccc3)nc3ccccc23)CC1,-10.8
0,1876,Fc1ccccc1C1Oc2ccccc2C2CC(c3ccc(-c4ccccc4)cc3)=NN21,-10.8
0,648465,Cc1ccccc1NC1=NC(=O)C(=Cc2csc(-c3ccccn3)n2)S1,-8.3
0,1879,Cc1ccc(-c2csc(NC(=O)c3cc(-c4cccs4)nc4c3c(C)nn4-c3ccccc3)n2)o1,-10.8
0,461506,O=C1NC2(CCCC2)C(=O)N1CCCNCc1ccc2c(c1)CCO2,-8.6
0,1651563,Cc1nnc(S)n1-c1cccc(NC(=O)C(C2CC2)C2CC2)c1,-7.1
0,167715,CC(C)n1nc(C(=O)NCCN2C(=O)SC(=Cc3ccccc3F)C2=O)c2ccccc2c1=O,-9.2
0,246793,O=C(Cc1cc(Cl)c2c(c1)OCCCO2)NCCc1c[nH]c2ccccc12,-9.0
0,64040,CC(C)c1ccc(C2c3c(oc4ccccc4c3=O)C(=O)N2Cc2cccnc2)cc1,-9.6
0,98701,O=C(Nc1cc(Cl)ccc1F)c1nn(-c2ccc(F)cc2)c2c1CCCC2,-9.4
0,346967,O=S(=O)(Nc1ccc(-n2cnnn2)cc1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,-8.8
0,857737,Cc1cc(C(=O)Nc2cc(C3CC3)nn2-c2ccccc2)n(C)n1,-8.1
0,1080215,c1cc2c(cc1-c1csc(C3CCNCC3)n1)OCCO2,-7.9
0,2122,O=C(Cn1nc(-c2ccc(F)cc2)oc1=O)c1ccc2c(c1)-c1ccccc1C2,-10.8
0,504923,Cc1c(-c2ccncc2)n[nH]c1NC(=O)c1cc(C2CC2)nc2onc(C)c12,-8.5
0,1373342,COCCNc1nc(-c2ccc3c(c2)OCO3)cs1,-7.5
0,382601,Cc1nc(-c2ccc(OC(=O)c3ccc(N4CCNC4=O)cc3)cc2)no1,-8.7
0,501222,Cc1noc(CN2CCN(Cc3cccc4cccnc34)CC2)n1,-8.5
0,283627,Cc1ccc(N2CC(C(=O)Nc3ccc4c(c3)CCO4)CC2=O)c(F)c1,-8.9
0,17826,NC(=O)C1Cc2ccccc2CN1CC(=O)Nc1ccccc1C(=O)Nc1ccc2c(c1)OCO2,-10.1
0,205094,O=C(COc1cccc2ccccc12)N(Cc1cccnc1)Cc1ccco1,-9.1
0,839727,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1SCc1cscn1,-8.1
0,233329,Cc1nnnn1C(=Cc1ccccc1)C(=O)OCC(=O)c1ccc2c(c1)NC(=O)CO2,-9.0
0,59284,O=C(c1cccc(-n2cnnn2)c1)N1CCCC1c1ccc2c(c1)OCCCO2,-9.6
0,1916,O=C(c1cc(C(=O)N2CCCC2)c2nc3scc(-c4ccccc4)c3c(=O)n2c1)c1ccccc1O,-10.8
0,1533148,CCc1cnccc1C(=O)N1CCN(C(=O)c2ccccc2F)CC1,-7.3
0,695356,Cc1cn2nc(NCc3ccc(NC(N)=O)cc3)sc2n1,-8.3
0,415623,CN1CCN(S(=O)(=O)c2ccc(N3CCCC3c3nc4ccccc4s3)nc2)CC1,-8.7
0,1925,O=C(c1cc(C2CC2)on1)N1CCCC1CC1CCCc2ccccc21,-10.8
0,124552,O=S(=O)(Nc1cccc(-c2nnnn2C2CC2)c1)c1cc(C(F)(F)F)ccc1Cl,-9.3
0,28242,O=C(NCCc1ccc2c(c1)OCCO2)c1ccc(-n2cnc3ccccc32)cc1,-9.9
0,472846,O=C(C=Cc1ccc(-c2ccccc2F)o1)N(CC1CCCO1)C1CCS(=O)(=O)C1,-8.6
0,38209,O=C(NCc1nncn1-c1ccccc1)c1ccc(-c2ccc(F)cc2)o1,-9.8
0,1717568,CN(C(=O)c1ccc(C2SCCS2)cc1)C1CCS(=O)(=O)C1,-7.0
0,44502,Cc1[nH]c2ccccc2c1C(c1cccc(Br)c1)c1c(C)[nH]c2ccccc12,-9.7
0,76397,O=C(COc1ccc2c(C(F)(F)F)cc(=O)oc2c1)N1CCc2ccccc21,-9.5
0,214488,CCOc1ccc(-n2c(SCC(=O)N3CCC(c4ccccc4)=N3)nnc2-c2ccncc2)cc1,-9.0
0,442588,c1ccc(-c2nc(CNc3ccccc3CN3CCOCC3)no2)cc1,-8.6
0,1528478,CC1OCCC1NCc1cc(Cl)c2c(c1)OCO2,-7.3
0,347904,O=C(C1COc2ccccc2O1)N1CCN(Cc2nc3scc(-c4cccs4)c3c(=O)[nH]2)CC1,-8.8
0,1945,O=C(Oc1ccc2c(=O)c(Oc3ccc(Cl)cc3)c(C(F)(F)F)oc2c1)c1ccccc1-c1ccc(C(F)(F)F)cc1,-10.8
0,1317054,COC(=O)C1(NC(=O)c2ccnc(-n3ccnc3)c2)CCC(C)CC1,-7.6
0,887777,Cc1nn(C2CCS(=O)(=O)C2)c(C)c1CN(C)C(=O)C=Cc1nc2ccccc2s1,-8.1
0,634818,CCCCCn1c(=NC(=O)c2ccc(C)c(C)c2)c(C#N)cc2c(=O)n3cccc(C)c3nc21,-8.4
0,275096,O=S(=O)(Nc1cccnc1-n1cncn1)c1ccc2c(c1)CCCC2,-8.9
0,82081,Cc1c(C#N)c(NC(=O)COC(=O)Cn2c3ccccc3c(=O)c3ccccc32)n(C2CCCC2)c1C,-9.5
0,170060,Cn1c(CN2CCOC(c3ccc(F)cc3F)C2)nnc1-c1ccccc1,-9.2
0,616871,CCOC(=O)c1oc2ccccc2c1Cn1cc(S(=O)(=O)N2CCCC2)ccc1=O,-8.4
0,1959,COc1cc(Br)cc2cc(C(=O)N3CCN(CCN4C(=O)c5cccc6cccc(c56)C4=O)CC3)c(=O)oc12,-10.8
0,11366,O=C(c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1)N1CCc2ccccc21,-10.2
0,342208,CCn1c(-c2ccc3c(c2)OCCO3)cnc1SCc1nnnn1-c1ccccc1,-8.8
0,6561,O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1,-10.4
0,1710273,Cc1sc2ncnc(Oc3ccc(Br)cc3F)c2c1C,-7.0
0,1159508,CN(C)C(CNC(=O)c1ccc(-n2ccnc2)cc1)c1ccccc1Cl,-7.8
0,1632801,CC(C)N1Cc2cccc(NC(=O)c3sccc3Br)c2C1,-7.2
0,968691,OCCCN(Cc1ccccn1)c1nc(-c2ccncc2)nc2c1CCC2,-8.0
0,886902,N#Cc1c(COC(=O)c2cc(Br)ccc2Cl)cn2ccccc12,-8.1
0,213960,O=C(NCC(c1cccs1)N1CCOCC1)c1nn(-c2ccccc2)c2c1CCC2,-9.0
0,1980,O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)C12CC3CC(C1)CC(c1ccccc1)(C3)C2,-10.8
0,754625,Brc1cccc(OCCOc2ncnc3scc(-c4ccccc4)c23)c1,-8.2
0,3389,O=C(c1ccc(-c2ccccn2)[nH]c1=O)N1CCN(C(=O)c2cccc3ccccc23)CC1,-10.6
0,120970,Cc1nc(-c2cccc(NC(=O)CCc3nc(-c4ccc(Cl)cc4)no3)c2)cs1,-9.3
0,532096,Cc1ccccc1CNC(=O)CN1CCN(Cc2cnn(-c3ccccc3)c2)CC1,-8.5
0,927268,COCCCN1C(=O)c2ccc(C(=O)Nc3ccc(F)c(Cl)c3)cc2C1=O,-8.0
0,445016,Cc1[nH]c2ccccc2c1CC(=O)N1CCCC1c1ccccc1,-8.6
0,1155182,O=C(c1cc(-c2csc(-c3ccccn3)n2)c[nH]1)N1CCCC1,-7.8
0,645988,COc1ccc(C=c2sc3nc(C=Cc4ccc(OC)c(OC)c4)nn3c2=O)cc1,-8.3
0,1253930,CN(C(=O)c1cccs1)c1ccccc1C(=O)Nc1cccc(OC(F)(F)F)c1,-7.7
0,699402,N#Cc1c(CN2CCOC(c3ccc(Cl)cc3)C2)cn2ccccc12,-8.3
0,817378,O=S(=O)(Nc1cccc(S(=O)(=O)C2CCCC2)c1)c1ccccc1Cl,-8.1
0,267843,O=C(c1cccnc1Sc1ccccc1)N1CCC(c2nc3ccccc3o2)CC1,-8.9
0,2006,O=c1[nH]c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)nc2sc3c(c12)CCC3,-10.8
0,26444,NC(=O)CCn1ccc(NCc2c3ccccc3c(Cl)c3ccccc23)n1,-9.9
0,880183,CCn1c(S)nc2cc3ccccc3cc2c1=O,-8.1
0,1351660,COc1ccc(Br)c(C(=O)Nc2ccc(N3CCCC3)nc2)c1,-7.5
0,682333,CC1CCCCC1NC(=O)CN1CCN(S(=O)(=O)c2cccc(F)c2)CC1,-8.3
0,111864,FC(F)(F)c1cccc(-n2ccc(-c3nc(-c4ccccn4)no3)n2)c1,-9.4
0,152955,c1coc(CCNc2nc(CN3CCOCC3)nc3scc(-c4cccs4)c23)c1,-9.2
0,8250,O=C(NC(c1ccc(F)cc1)c1ccc(F)cc1)c1cc(-c2ccco2)on1,-10.3
0,568523,O=C1OC(c2cccs2)=NC1=Cc1csc(-c2ccc(Cl)cc2)n1,-8.4
0,125581,COc1ccc(-c2nc(CC(=O)Nc3cccc(-c4nnc5n4CCCCC5)c3)cs2)cc1,-9.3
0,1061297,Cc1ccc(C(CNC(=O)Nc2ccccc2F)N2CCOCC2)o1,-7.9
0,1578132,CCn1c(SCC2CC2(Cl)Cl)nc2ccccc2c1=O,-7.2
0,2029,O=C(c1ccccc1)N1CCN(C(=O)c2ccc3c4c(cccc24)CC3)CC1,-10.8
0,740523,O=c1[nH]c(CN2CCN(CC3CCCO3)CC2)nc2cc(Cl)ccc12,-8.2
0,2034,O=C(Cc1noc2ccccc12)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-10.8
0,1669279,CC(Sc1c(Cl)cccc1Cl)c1nc(-c2ccco2)no1,-7.1
0,59283,Cc1ccccc1N1C(=O)C(=CC=Cc2ccco2)c2ccccc2C1=O,-9.6
0,67617,O=C(Nc1ccc(Nc2ccccc2)cc1)c1c[nH]nc1-c1ccccc1,-9.6
0,1483324,O=C(Nc1cc(-c2cccs2)nn1CCO)c1ccoc1C1CC1,-7.4
0,2039,c1ccc(-c2cc(N3CCCC3)nc3cc4c(cc23)OCCO4)cc1,-10.8
0,249182,Cc1noc(C)c1S(=O)(=O)N1CCCN(CC(=O)Nc2ccccc2Cl)CC1,-9.0
0,2042,O=C(NCCCN1C(=O)NC2(CCCC2)C1=O)c1ccc2[nH]c3c(c2c1)CCCCC3,-10.8
0,3448,O=C(c1ccc([N+](=O)[O-])cc1)c1c2nc3ccccc3nc2n2c1ccc1ccccc12,-10.6
0,2048,CC(=O)N1N=C(c2c(-c3ccccc3)c3ccccc3[nH]c2=O)CC1c1ccnc2ccccc12,-10.8
0,81179,CC(Sc1nnc(-c2cccc(Cl)c2)o1)C(=O)Nc1ccc(OCc2ccccc2)cc1,-9.5
0,2051,O=C(CN1CC=C(c2ccc(O)cc2)CC1)N1CCN(S(=O)(=O)c2ccc3c(c2)CCC3)CC1,-10.8
