selection_round,sample_id,SMILES,Score
0,210164,Cc1cc(C)n(-c2ccc(SCC(=O)NC(c3ccc(F)cc3)c3cccs3)nn2)n1,-9.1
0,5431,O=C(CN1CCCCCC1=O)NNC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,-10.5
0,5432,O=C(COC(=O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1)Nc1ccc(Cl)c(Cl)c1,-10.5
0,675288,CC(C)N(C)S(=O)(=O)c1cccc(C(=O)OCC(=O)N2c3ccccc3Sc3ccccc32)c1,-8.3
0,526359,Cc1c(C(=O)N2CCC3(CCC3)C2)cnn1-c1cccc(Cl)c1,-8.5
0,5441,CCC(C)c1ccc(NC(=O)CSc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)cc1,-10.5
0,1556224,CC1(C)CC(NC(=O)c2ccc(N3CCCCC3)cc2)C(C)(C)O1,-7.3
0,355844,O=C(Nc1ccc(-n2cccn2)nc1)N1CCCC1c1cccc(F)c1,-8.8
0,5448,O=C(Cc1ccc(-c2ccccc2)cc1)N1CCN(C(=O)Cc2ccc(-c3ccccc3)cc2)CC1,-10.5
0,562232,O=C(CN1CCN(c2ccccn2)CC1)Nc1cc(S(=O)(=O)N2CCOCC2)ccc1Cl,-8.5
0,5450,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(Cl)cc2)ccc1NN=Cc1cn(-c2ccccc2)nc1-c1ccccc1,-10.5
0,439717,COc1cccc2cc(C=CC(=O)N3CCC(C(=O)c4ccccc4)CC3)oc12,-8.6
0,180981,O=C(CCc1nnc(-c2ccsc2)o1)NCc1ccc(-c2ccc(Cl)cc2)o1,-9.1
0,684606,CC1=C(C(=O)OC(C)C)C(c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2)NC(=O)N1,-8.3
0,159803,O=C(CCc1nc2ccccc2s1)NNC(=O)CCN1CCN(C(c2ccccc2)c2ccccc2)CC1,-9.2
0,209052,CN1CCN(S(=O)(=O)c2cccc(C(=O)Nc3sc4c(c3C(N)=O)CCCC4)c2)CC1,-9.1
0,1687942,O=C1OCCC1Sc1nnc(-c2cccs2)o1,-7.1
0,578137,COC(=O)c1cc(F)ccc1NC(=O)c1sc2cc(F)ccc2c1Cl,-8.4
0,518227,O=C(NCc1cccnc1-n1cncn1)C1CCN(C(=O)c2ccoc2)CC1,-8.5
0,94396,Cc1nc2ccccc2n1CCNC(=O)c1nn(-c2ccc(F)cc2)c2c1CCCC2,-9.4
0,5476,O=C1CN(C(=O)CSc2nnc(-c3c[nH]c4ccccc34)o2)C2(CCCCC2)C(=O)N1,-10.5
0,303183,CCc1nnc(NC(=O)c2cc3ccccc3cc2O)s1,-8.9
0,53370,O=C(c1ccc(-c2nc3ccccc3s2)o1)N1CCCc2ccccc21,-9.7
0,5483,O=C(C1CN(C(=O)c2ccc(Oc3ccc(F)cc3)cc2)c2ccccc2O1)N1CCOCC1,-10.5
0,5489,O=C(CN1C(=O)NC(Cc2ccccc2)(Cc2ccccc2)C1=O)Nc1cc(Cl)cc(Cl)c1,-10.5
0,5490,O=C(C1=C(O)C(=O)N(CCc2ccccc2)C1c1ccc([N+](=O)[O-])cc1)c1cc2ccccc2o1,-10.5
0,1976662,COc1cc(C(=O)Nc2ncc(C)s2)cc(OC)c1OC,-6.4
0,426618,Cc1ccc(S(=O)(=O)NCc2ccco2)cc1C(=O)Nc1cnc2c(cnn2C(C)C)c1,-8.6
0,5494,O=C(CSc1ncccc1C(=O)NC(c1ccccc1)c1ccccc1)Nc1ccc2c(c1)OCO2,-10.5
0,967798,Cc1c(C(=O)NC2CC2)nnn1-c1cccc2c1CCN(C(=O)NC(C)C)C2,-8.0
0,497703,N#Cc1c(NC(=O)CN2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)sc2c1CCC2,-8.5
0,1301817,COc1cc(Cl)c(C)cc1NC(=O)N1CCN(c2cc(C3CC3)n[nH]2)CC1,-7.6
0,5503,Cc1nn2c(nc(NCc3nnc4n3-c3ccccc3CC4)c3ccccc32)c1Cl,-10.5
0,5504,O=S(=O)(c1ccc(F)cc1)c1nc(-c2ccccc2Cl)oc1NCc1ccc2c(c1)OCO2,-10.5
0,1950858,COc1ccc(-c2nc3sc(=Cc4cccc(Cl)c4)c(=O)n3n2)cc1OC,-6.5
0,5507,Cc1ccc(NCc2cc(=O)oc3ccc4ccccc4c23)cc1F,-10.5
0,1061535,O=C(COc1cccc(F)c1)Nn1cnc2ccccc21,-7.9
0,5517,Cc1cccc(-c2nc(CN3Cc4ccccc4CC3C(=O)N3CCCC3)no2)c1,-10.5
0,123346,Cc1ccc(N2CC(c3nc(-c4ccc(Br)cc4)no3)CC2=O)cc1F,-9.3
0,21660,O=C(c1cc(-c2ccco2)nc2ccccc12)N(Cc1nnc(-c2ccc(Cl)cc2)o1)C1CC1,-10.0
0,129500,O=C(Cc1c[nH]c2ccccc12)N(Cc1nnc(-c2ccccc2Cl)o1)C1CC1,-9.3
0,145690,Cc1cccc2c1NC(c1ccccc1OCC(=O)N1CCCC1)NC2=O,-9.2
0,5530,Cc1cccc(Cn2cccc(C(=O)N3CCCC(c4nc(-c5cccc(F)c5)no4)C3)c2=O)c1,-10.5
0,165866,CN(Cc1ccc(N2CCCCC2)cc1)C(=O)c1n[nH]c(=O)c2ccccc12,-9.2
0,1212458,COc1ccc(CCC(=O)N2CCN(Cc3ccccn3)CC2)cc1,-7.7
0,164069,O=C(Cn1cnc2c(oc3ccccc32)c1=O)Nc1cc2c(cc1Br)OCCO2,-9.2
0,5540,Cc1cc(NC(=O)CS(=O)(=O)c2nc(-c3ccc4c(c3)CCC4)n[nH]2)no1,-10.5
0,5546,O=C(Nc1ccc(S(=O)(=O)N=C2CCCCCN2)cc1)c1ccccc1-c1ccc(C(F)(F)F)cc1,-10.5
0,560836,O=C(NCc1c[nH]nn1)C1(Cc2ccccc2)CCC1,-8.5
0,227502,O=C(Nc1ccc(F)cc1F)N1CCC(c2nc(-c3ccccc3)n[nH]2)CC1,-9.0
0,617086,Cn1nc(-c2ccc(Cl)cc2)cc1NC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-8.4
0,5556,Cc1ccc(-c2noc(-c3cc4c(ccc5ccccc54)oc3=O)n2)cc1,-10.5
0,191654,CN(CCc1cnccn1)Cc1cn(-c2ccccc2)nc1-c1cccc(Cl)c1,-9.1
0,163078,Cc1nc(-c2ccccn2)sc1C(=O)NCc1ccccc1-c1ccc(CN(C)C)cc1,-9.2
0,73334,CC1(c2ccc3c(c2)OCCO3)NC(=O)N(CC(=O)N2CCSC2c2ccccc2F)C1=O,-9.5
0,5567,Cc1cc(C)c(-c2cc(NC(=O)CN3CCN(c4ncccn4)CC3)n(-c3ccccc3)n2)cc1C,-10.5
0,32837,O=C(NCc1ccc(OC(F)F)cc1)c1ccc2[nH]c3c(c2c1)CCCC3,-9.9
0,149900,O=C(C1CN(C(=O)Cn2c(C(F)(F)F)nc3ccccc32)c2ccccc2O1)N1CCCCC1,-9.2
0,420591,O=C(C=Cc1cc(Cl)c2c(c1)OCO2)c1cccnc1,-8.7
0,449364,Cc1ccc(OCCN2C(=O)NC(C)(c3ccc(OC(F)F)cc3)C2=O)cc1,-8.6
0,261911,COc1ccc2nc(NC(=O)c3cnn(-c4ccccc4C)c3C3CC3)sc2c1,-8.9
0,849407,O=C(c1csc(-c2ccc(Cl)c(Cl)c2)n1)N1CC[C@H](OC(F)F)C1,-8.1
0,1164215,NC(=O)CN(C(=O)c1ccc(N2CCCC2)nc1)C1CCCC1,-7.8
0,5972,O=C1CCCc2[nH]c(=O)c(C(=O)N3CCN(Cc4csc(-c5ccc(F)cc5)n4)CC3)cc21,-10.4
0,558118,Cc1cc(C(=O)COC(=O)c2n[nH]c3ccccc23)c(C)n1-c1ccc2c(c1)OCCO2,-8.5
0,603113,CC(NC(=O)c1ccccc1N(C)c1ccccc1)C1CCCO1,-8.4
0,17463,O=C(NCCCn1ccc2ccccc21)N1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,-10.1
0,62339,O=S(=O)(Nc1cc(Br)c2oc3c(c2c1)CCCC3)c1ccccc1,-9.6
0,1052219,Cc1ccc(C(CNC(=O)C2CC2c2ccco2)N2CCCC2)o1,-7.9
0,1884733,CCOc1cccc(C(=O)C2=C(O)C(=O)N(CCCN(C)C)C2c2cccs2)c1,-6.7
0,5607,O=C(COc1ccc(F)cc1Cl)Nc1nnc(-c2cccc3ccccc23)[nH]1,-10.5
0,203472,Cc1ccc(N2CCC(NC(=O)c3cccc4c3OCC(=O)N4)CC2)nc1,-9.1
0,275408,Cc1ccn2c(=O)cc(COC(=O)C3(S(=O)(=O)c4ccc(Cl)cc4)CC3)nc2c1,-8.9
0,1113539,COc1cc(-c2csc(-c3cccc(OC)c3OC)n2)ccc1OC(F)F,-7.8
0,5618,O=C(COC(=O)c1ccc(N2C(=O)c3cccc4cccc(c34)C2=O)cc1)Nc1cc(F)ccc1F,-10.5
0,265703,CC(=O)Nc1cccc(-n2c(Sc3nc4cc(C)nn4c4ccccc34)nnc2C2CC2)c1,-8.9
0,154320,Cn1c(SCc2cc([N+](=O)[O-])cc3c2OCOC3)nnc1C1COc2ccccc2O1,-9.2
0,1558115,CC(Cn1cccn1)NC(=O)c1ccc2c(c1)OCO2,-7.3
0,21098,Cc1cccc(-n2c(SCc3nnc(-c4ccccc4Cl)o3)nnc2-c2c[nH]c3ccccc23)c1,-10.0
0,374415,O=C(Cc1ccc(OC(F)(F)F)cc1)NCc1ccnc(OC2CCOC2)c1,-8.7
0,5632,c1ccc2c(c1)OC1(CCC1)CC2Nc1ccc2nnnn2n1,-10.5
0,5633,S=c1n(CN2CCc3ccccc3C2)nc(C2COc3ccccc3O2)n1-c1ccc2c(c1)OCCO2,-10.5
0,547582,O=C1NCc2ccc(NCc3cc(F)ccc3Cl)cc21,-8.5
0,516540,CC1CCC(N(C)C(=O)Cn2nnc(-c3cccc(Cl)c3)n2)CC1,-8.5
0,394921,COc1cc(NC(=O)NCc2ccc(-c3ccn[nH]3)cc2)ccc1N1CCCC1=O,-8.7
0,5643,Cc1ccc(C(=O)Nc2cccc(C=C3N=C(c4ccccc4F)OC3=O)c2)cc1,-10.5
0,586633,Cc1ccc(CSC2=NN3CCS(=O)(=O)N=C3S2)cc1,-8.4
0,107343,CC(CNC(=O)C1Cc2ccccc2CN1S(=O)(=O)c1ccccc1F)c1ccccc1,-9.4
0,106397,NC(=O)c1ccc(NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)c2ccccc2Cl)cc1,-9.4
0,536850,O=C(O)c1ccc(C(=O)N2CCCC2c2ccco2)cc1,-8.5
0,5664,O=C1OC(c2cccc(F)c2)=NC1=Cc1ccc(-c2ccccc2)cc1,-10.5
0,5665,CC(OC(=O)c1cccc(Cl)c1Cl)C(=O)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O,-10.5
0,182913,O=C(Cc1cnn(-c2ccccc2)c1)NCc1ccc2c(c1)OCO2,-9.1
0,364534,c1ccc2c(c1)CCCC21CC1CNc1ccc2nnnn2n1,-8.7
0,382663,Cn1cc(-c2nc(C(=O)OC(c3ccccc3)c3ccccn3)cs2)cn1,-8.7
0,96023,Cc1nc(C(=O)Nc2nc(-c3ccc(F)c(F)c3)cs2)nn1-c1ccc(F)cc1,-9.4
0,934988,CCCN(CCC)c1ccc(C=C2Cc3c(O)cccc3C2=O)cc1,-8.0
0,251881,CCOC(=O)c1ccccc1NC(=O)c1ccc2[nH]c3c(c2c1)CC(C)CC3,-9.0
0,1311846,Cc1cc(NCCNc2ncc(C(F)(F)F)cc2Cl)n2ncnc2n1,-7.6
0,794681,CCC(CC)NC(=O)CSc1nc2ccccc2c2nc3ccccc3n12,-8.2
0,1184756,O=C(NCc1cccc2c1OCCCO2)N(Cc1ccco1)C1CCCC1,-7.7
0,5689,CC1(c2cc3ccccc3o2)NC(=O)N(CC(=O)Nc2cc(C(F)(F)F)ccc2-n2cncn2)C1=O,-10.5
0,1506788,O=C(c1ccc(-n2ccnc2)nc1)N1CCCSc2ccccc21,-7.3
0,1284752,O=S(=O)(Cc1ccccc1)NCCNCc1cccnc1,-7.6
0,616659,CC(C)[C@H](NC(=O)c1ccc([N+](=O)[O-])cc1Cl)C(=O)N1CCN(c2cccc(Cl)c2)CC1,-8.4
0,1485502,COCCN(Cc1cccs1)C(=O)c1ccc2c(c1)OCC(=O)N2,-7.4
0,329340,N#Cc1ccc(N2CCN(Cc3nc4cc([N+](=O)[O-])ccc4o3)CC2)c(F)c1,-8.8
0,573658,CC(C)(C)c1ccccc1NC(=O)Cn1cnc2sc3c(c2c1=O)CCC3,-8.4
0,342774,OC(Cn1ccnc1-c1ccncc1)c1cccc(C(F)(F)F)c1,-8.8
0,441884,O=C(COC(=O)c1cncn1-c1ccc(F)cc1)Nc1cccnc1Cl,-8.6
0,219661,Cc1nc2ccccc2c(=O)n1-c1ccc(C(=O)N(C)Cc2c(F)cccc2Cl)cc1,-9.0
0,5719,O=C(CN1C(=O)NC(Cc2ccccc2)(c2ccccc2)C1=O)Nc1ccc2c(c1)OC(F)(F)O2,-10.5
0,5722,Cc1ccc(S(=O)(=O)N=C2C=C(Nc3cccc4ccccc34)C(=O)c3ccccc32)cc1,-10.5
0,608164,Cc1cc2oc3c(c(=O)c2cc1C)C(c1cccc(Cl)c1)N(CCCOC(C)C)C3=O,-8.4
0,147788,CN(c1ccc(OC(=O)c2ccncc2)cc1)S(=O)(=O)c1ccc(Cl)cc1,-9.2
0,5728,Cn1cc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1ccc2c(c1)Cc1ccccc1-2,-10.5
0,224537,O=C(Nc1ccc(N2CCOCC2)cc1)c1ccccc1SCc1ccccc1F,-9.0
0,987474,Cc1ccc(-n2nnn(CN(C)Cc3c(F)cccc3Cl)c2=S)cc1,-8.0
0,15446,O=C1NC2(CCc3ccccc32)C(=O)N1Cn1nnc2ccccc2c1=O,-10.1
0,5737,CC1CCN(Cc2nc(-n3nnc(-c4cccc(C(F)(F)F)c4)n3)c3c4c(sc3n2)CCC4)CC1,-10.5
0,170777,O=C(COc1ccc(-n2cnnn2)cc1)N1c2ccccc2OCC1c1ccccc1,-9.2
0,781528,CC(=O)N(c1nc(Cn2sc3ccccc3c2=O)cs1)c1cccc(C)c1C,-8.2
0,208891,O=C(NNC(=O)c1cc(-c2ccccn2)nc2ccccc12)c1ccco1,-9.1
0,5744,Cc1ccc(C(=O)CN2C(=O)NC(c3ccccc3)(c3ccccc3)C2=O)cc1[N+](=O)[O-],-10.5
0,26739,O=C(COc1ccc2oc3ccccc3c2c1)NCc1ccc2c(c1)OCO2,-9.9
0,607938,O=C(NCc1nncn1-c1ccccc1)c1ccc(N2CCOCC2)nc1,-8.4
0,605807,COc1ccc(Cl)cc1-c1nnc(SCc2cc(=O)n3cc(C)ccc3n2)[nH]1,-8.4
0,5751,O=C(CN1CCN(c2ccccc2O)CC1)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1,-10.5
0,5753,O=C(Nc1ccc(-c2nnc3n2CCCCC3)cc1)c1cccnc1N1CCCCC1,-10.5
0,5755,O=C(C1COc2ccccc21)N1CCCC(Cc2nc(C3CCCCCC3)no2)C1,-10.5
0,51208,O=C(Nc1cccc(-n2cnnc2)c1)c1ccccc1Nc1ccccc1,-9.7
0,155497,CCNC(=O)c1c(NC(=O)c2cc(=O)c3cc(C)ccc3o2)sc2c1CCCC2,-9.2
0,940633,O=C(Oc1ccc(Br)cc1Cl)c1ccc(CSc2ccc(Cl)cc2)cc1,-8.0
0,583435,CN(CC(=O)Nc1ccc2c(c1)OC(F)(F)O2)Cc1cc([N+](=O)[O-])ccc1Cl,-8.4
0,525521,CC(Sc1nnc(COc2ccc(Cl)cc2)o1)C(=O)NCc1ccc2c(c1)OCO2,-8.5
0,297579,O=c1c2c(-c3ccc(F)cc3)csc2ncn1CC(O)COc1ccc(Br)cc1,-8.9
0,5783,Cc1cc(=O)n2nc(CN3CCN(C(c4ccccc4)c4ccccc4)CC3)sc2n1,-10.5
0,24366,O=C(CCc1c[nH]c2ccccc12)N1Cc2cc3c(cc2C2(CCCC2)C1)OCCO3,-10.0
0,695059,O=C(Nc1cc2c(cc1Cl)OCO2)N1CCc2cc(Cl)ccc2C1,-8.3
0,477365,CCOC(=O)C1CCCN(Cc2nc3sc(-c4ccccc4)cc3c(=O)[nH]2)C1,-8.6
0,58116,Cc1ccnc2nc(C(=O)NC3CCc4cc(F)ccc43)nn12,-9.6
0,317348,COc1ccc(C2CCCN2Cc2nnc(-c3c(-c4ccccc4)noc3C)o2)c(OC)c1,-8.8
0,300944,Cc1ccc2nc3c(cnn3-c3ccc([N+](=O)[O-])cc3)cc2c1,-8.9
0,104444,COc1ccc(NS(=O)(=O)c2cccc(C(=O)NN=Cc3cn(-c4ccccc4)nc3-c3cccs3)c2)cc1,-9.4
0,290799,O=C(c1n[nH]c(=O)c2ccccc12)N1CCCc2cc(OC(F)F)ccc21,-8.9
0,739283,CCOc1ccc(-n2c(=O)c3ccc(Cl)cc3n3c(CN4CCNC(=O)C4)nnc23)cc1,-8.2
0,1340525,CN(CC(O)COc1ccc(C(F)(F)F)cc1)C(=O)C1CCCC1N,-7.6
0,608985,OC(CN1CCC(c2nc3ccccc3o2)CC1)c1ccc(F)cc1,-8.4
0,138020,Cc1ccc(-c2cnc(CCC(=O)N3CCN(c4ccccn4)CC3)o2)cc1C,-9.3
0,893475,COC(=O)C1CN(C(=O)c2cc(Cl)cn2C)CC1c1ccccc1,-8.1
0,5812,O=C(c1cnn(-c2ccccc2)c1)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,-10.4
0,968339,Cc1csc(N(C(=O)Cc2ccc(OC(F)(F)F)cc2)c2ccccc2)n1,-8.0
0,72697,O=C1CCSc2ccc(C(=O)NCC#Cc3cccc(C(F)(F)F)c3)cc2N1,-9.5
0,755391,CN1CCc2nc(NC(=O)c3cn(-c4ccccc4Cl)nn3)sc2C1,-8.2
0,493334,O=C(Nc1ccc(-c2cn3cccnc3n2)cc1)c1ccncc1,-8.6
0,666286,N#Cc1ccc(CN2CCN(C(=O)NCC3(N4CCOCC4)CCSC3)CC2)cc1,-8.3
0,141227,O=C(c1c[nH]c2ccccc12)C(Sc1nnnn1-c1ccc(Cl)cc1)c1ccccc1,-9.3
0,5825,O=C(CN1C(=O)c2cccc([N+](=O)[O-])c2C1=O)OCC(=O)c1ccc(-c2ccccc2)cc1,-10.4
0,1242430,O=C(CN1CCN(Cc2cccs2)CC1)Nc1cc(Cl)ccc1-n1cncn1,-7.7
0,853563,O=S(=O)(Cc1cc(Cl)cc2c1OCOC2)c1ccccn1,-8.1
0,5832,Cc1ccc(C23CC4CC(CC(C(=O)N=C5N=C6C=CC=CN6Cc6ccccc65)(C4)C2)C3)cc1,-10.4
0,234184,O=C1CCc2c(OCc3noc(-c4ccc(Cl)cc4)n3)cccc21,-9.0
0,1384029,CC1CC(Sc2nnc(-c3ccccc3)n2C)C(=O)O1,-7.5
0,849170,O=C(NC1CCN(c2ccccc2)CC1)c1ccncc1C(F)(F)F,-8.1
0,16945,O=[N+]([O-])c1cc(S(=O)(=O)N2CCCC2)ccc1SC(c1ccc(F)cc1)c1ccc(F)cc1,-10.1
0,282602,O=C(NCc1ccccn1)C(=Cc1cccc(OCc2ccccc2)c1)c1cccs1,-8.9
0,168633,CC1(C)CC2CC(C)(CN2C(=O)COC(=O)C=Cc2ccc3ccccc3n2)C1,-9.2
0,311141,Cc1ccc(C(CNC(=O)Cc2coc3cc(C)c(C(C)C)cc23)N2CCOCC2)o1,-8.8
0,5848,Oc1cc2ccccc2cc1-c1nnc2c3cnn(-c4ccc(Cl)cc4)c3ncn12,-10.4
0,46597,O=C(c1ccc(-c2ccccc2F)o1)N1CCC(c2ccc(O)cc2)CC1,-9.7
0,37567,Clc1ccc2c(c1)nc(CSc1nnc(-c3ccccc3)o1)n2Cc1ccccc1,-9.8
0,1347381,Cc1c[nH]c(CNc2ccc(NC(=O)N3CCCCCC3)cc2)n1,-7.5
0,2046700,N#CC1(C#N)C(c2ccc(F)cc2)C(C(=O)C2CC2)N2c3ccccc3C=CC21,-6.0
0,522740,Cc1nn(-c2nc3ccccc3s2)c(N)c1C1(c2c(C)nn(-c3nc4ccccc4s3)c2N)C(=O)Nc2ccccc21,-8.5
0,190413,CC(Sc1nnc(-c2ccco2)n1Cc1ccccc1)C(=O)NC1CCCc2ccccc21,-9.1
0,5860,O=C(N=C1N=C2C=CC=CN2Cc2ccccc21)c1ccc(S(=O)(=O)N2CCCCC2)cc1,-10.4
0,549404,O=C(N(Cc1ccco1)c1ccc(F)cc1F)N1CCCC1c1ccncc1,-8.5
0,495071,CC(Sc1ncnc2scc(-c3ccc(F)cc3)c12)c1nc(N)nc(N(C)C)n1,-8.5
0,1758075,COc1cccc(CNC(C)(CO)C2CCCCC2)c1F,-7.0
0,192926,CC1(c2cc3ccccc3o2)NC(=O)N(CC(=O)Nc2ccnn2C2CCCC2)C1=O,-9.1
0,416511,Cc1ccc(-c2nc(Cn3cnc4sccc4c3=O)cs2)cc1,-8.7
0,157282,Cc1ccc(-c2noc(CCCN3CCN(C(=O)c4ccc5ncsc5c4)CC3)n2)cc1,-9.2
0,226238,O=C(Nc1nc(CN2CCOCC2)cs1)C1=Cc2ccccc2OC1,-9.0
0,547274,Cc1cc(C)nc(SCC(=O)NC(c2ccccc2)c2cc3ccccc3o2)n1,-8.5
0,998582,CNC(=O)NC(=O)C(C)Sc1nc(-c2cccs2)nc2ccccc12,-7.9
0,5883,NC(=O)NC(CC(=O)OCc1cc(=O)oc2cc3c(cc12)CCC3)c1ccccc1,-10.4
0,263669,O=C(Cc1ccccc1)NNC(=O)c1cc(C2CC2)nn1-c1ccccc1,-8.9
0,30480,O=C(c1ccc(-c2cccc(C(F)(F)F)c2)o1)N1CCN(c2ccccn2)CC1,-9.9
0,547102,O=C1Nc2cc(N3CCCC3)ccc2C1=NNc1ccccn1,-8.5
0,25213,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(F)cc1)OCc1nnc(-c2cccs2)o1,-10.0
0,5896,CN(C)S(=O)(=O)c1ccc(C(=O)n2nc3c4c(cccc42)C(=O)c2ccccc2-3)cc1,-10.4
0,249868,O=C(c1ccccc1C(=O)N(c1ccccn1)c1ccccn1)N(c1ccccn1)c1ccccn1,-9.0
0,5900,O=C(Cc1noc2ccccc12)Nc1ccc(-c2nc3ccccc3o2)cc1,-10.4
0,157020,O=C(CCc1nc(-c2cccs2)no1)Nc1nc(-c2c[nH]c3ccccc23)cs1,-9.2
0,313395,O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)c1cc(Cl)ccc1[N+](=O)[O-],-8.8
0,788437,Cc1cc(C=CC(=O)c2cccc(OC(C)C(=O)O)c2)ccc1-n1cncn1,-8.2
0,251945,O=C(c1ccccc1)c1ccc(Cl)cc1NC(=O)c1c(O)nc2cc(Cl)ccc2c1-c1ccccc1,-9.0
0,1286947,COCc1c(C(=O)NNC(=O)c2cc(OC)c(OC)c(OC)c2)oc2ccccc12,-7.6
0,185207,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,-9.1
0,5917,O=C1CSC(c2cn(-c3ccccc3)nc2-c2ccccc2)N1Cc1ccccn1,-10.4
0,395666,COc1ccc(CN2CCCN(C(=O)c3ccc(COc4ccccc4)o3)CC2)cc1,-8.7
0,5922,O=C(c1ccc2[nH]c3c(c2c1)CCCC3)N1CCN(C(=O)c2ccco2)CC1,-10.4
0,746751,CCN(c1ccccc1)S(=O)(=O)c1ccc(NNC(=O)NCc2ccc(C)cc2)nc1,-8.2
0,5925,O=C(CCc1nc2cc(C(F)(F)F)ccc2n(Cc2ccccc2)c1=O)OCc1nnc(-c2ccc(Cl)cc2)o1,-10.4
0,5926,O=C(CSc1nnc(-c2nn(Cc3ccccc3)c(=O)c3ccccc23)o1)c1ccc(O)cc1O,-10.4
0,85797,O=C(OCc1cccc(S(=O)(=O)N2CCOCC2)c1)C1(c2ccc(Cl)cc2)CCCC1,-9.5
0,1915481,CCCC1(CO)CCN(CCOc2ccc(Cl)cc2)C1,-6.6
0,68834,O=C(CC12CC3CC(CC(C3)C1)C2)NNC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,-9.6
0,5934,O=C(Nc1nnc(SCc2cccc3ccccc23)s1)C1COc2ccccc2O1,-10.4
0,5936,O=C(Nc1ccc2c(c1)OCO2)C1CCN(Cc2cc([N+](=O)[O-])cc3c2OCOC3)CC1,-10.4
0,5937,O=C1C(=Cc2ccc(C(=O)O)cc2)CCCC1=Cc1ccc(C(=O)O)cc1,-10.4
0,9325,O=C(c1oc2ccccc2c1CSCc1ccccc1)N1CCN(c2ccccc2)CC1,-10.3
0,5939,O=C(OCc1cc(=O)oc2cc3c(cc12)CCC3)c1ccc2ncsc2c1,-10.4
0,106974,Cc1ccc(NC(=O)C(c2ccccc2)N2CCN(Cc3cn4ccccc4n3)CC2)c([N+](=O)[O-])c1,-9.4
0,142152,CC(C(=O)Nc1cccc(Cl)c1Cl)N1CCN(c2ccc([N+](=O)[O-])c3cnccc23)CC1,-9.2
0,5949,O=C(CCc1nnc2n(CCc3ccccc3)c(=O)c3ccccc3n12)N1CCN(c2ccccc2)CC1,-10.4
0,5953,Cc1cc(C)c2nc(SC(C)C(=O)Nc3ccc4c(c3)C(=O)c3ccccc3C4=O)cc(C)c2c1,-10.4
0,251194,O=C(CCCOc1ccc(F)cc1)N1CCCCC1c1nc2ccccc2s1,-9.0
0,5957,Oc1ccc(N=Nc2ccc(-c3ccc(C(F)(F)C(F)(F)C(F)(F)F)cc3)cc2)c(F)c1,-10.4
0,87558,O=C(CCc1ncc(-c2ccc(Cl)cc2Cl)o1)NCc1nnc2ccc(C(F)(F)F)cn12,-9.5
0,493972,COC(=O)Cc1csc(NC(=O)c2cnn(-c3ccc(C(F)(F)F)cn3)c2C)n1,-8.5
0,630765,CC(=O)N1CCc2cc(C(=O)N(Cc3ccccc3)C(C)CN3CCOCC3)ccc21,-8.4
0,613868,CC(=O)Nc1cccc(-n2nnnc2SCC(=O)c2c(C)c(C)cc(C)c2C)c1,-8.4
0,1005904,CC(C)(NCc1nnc(-c2cccs2)o1)c1ccc2c(c1)OCO2,-7.9
0,5967,O=C(Nc1nc(-c2ccccn2)cs1)c1cc(-c2ccc(Cl)s2)nc2ccccc12,-10.4
0,5970,Cc1nc2cc(C(=O)N3CCC(c4nnc5ccccn45)CC3)ccc2n1-c1ccccc1,-10.4
0,444769,COc1ccc(-c2csc(NC(=O)c3ccc(-n4cccn4)nc3)n2)cc1OC,-8.6
0,80243,Cc1cc(C(=O)CN2C(=O)NC(C)(c3cc(F)ccc3F)C2=O)c(C)n1Cc1ccc2c(c1)OCO2,-9.5
0,682006,CN(Cc1nnc2n1CCCCC2)c1nc(CN2CCOCC2)nc2sc3c(c12)CCC3,-8.3
0,835919,CC(C(=O)Nc1cccc(Cl)c1Cl)N1CCN(S(=O)(=O)c2ccccc2)CC1,-8.1
0,260781,CC(NC(=O)C1CC1c1cccnc1)c1ccc(C(F)(F)F)cc1,-8.9
0,5985,c1ccc(-n2nnnc2Oc2ccc3oc4c(c3c2)CCCC4)cc1,-10.4
0,5986,O=c1nc2n(nc1-c1ccccc1)C1(CCC1)Nc1ccccc1-2,-10.4
0,9667,O=C(CON=C1c2ccccc2-c2ccccc21)N(CCc1ccccc1)Cc1ccccc1,-10.3
0,394683,C=CCn1c(SCc2csc(-c3ccc(C)cc3)n2)nc2ccccc2c1=O,-8.7
