selection_round,sample_id,SMILES,Score
0,44463,CC12CCC(=O)N1c1cc(F)c(F)cc1-c1nc(=O)c(-c3ccc(F)cc3)nn12,-9.7
0,1238807,Cc1ccc(NC(=O)CN(Cc2ccco2)Cc2cccs2)cc1,-7.7
0,537015,COc1ccc(-c2csc(NC(=O)c3cnn(-c4ccccc4)n3)n2)cc1F,-8.5
0,100716,CC(C)n1ncc2cc(NC(=O)C3CCN(S(=O)(=O)c4ccc5c(c4)CCCC5)CC3)cnc21,-9.4
0,566204,Cc1ccc(-c2nc(CSc3ccc(F)cc3F)no2)cc1,-8.5
0,1753733,CC(CNC(=O)NC1CCN(c2cnn(C)c2)C1)Cc1cccs1,-7.0
0,241570,Cc1cc(-c2nnn(CC(=O)NC3(C#N)CCCC3)n2)ccc1F,-9.0
0,29833,O=C(Nc1ccc2c(c1)OCO2)C1CCN(C(=O)c2cc(-c3ccccc3)[nH]n2)CC1,-9.9
0,150236,O=C(OCc1nnc(-c2ccccc2)o1)c1ccc(-n2cnc3ccccc32)cc1,-9.2
0,382656,CCc1nnc(CS(=O)(=O)c2ccc3ccccc3c2)o1,-8.7
0,209834,O=C(CSc1nnc(-c2ccc(F)cc2)n1CCN1CCOCC1)N1CCc2ccccc21,-9.1
0,593684,O=C(NCC(F)(F)F)c1ccc(CN(Cc2cc(Cl)cc3c2OCOC3)C2CC2)cc1,-8.4
0,1000174,O=C1C(Cl)=C(Nc2cc(Cl)ccc2O)C(=O)N1Cc1ccc(Cl)cc1,-7.9
0,56163,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccc(F)cc3)o2)cc1,-9.6
0,1337702,Cc1n[nH]c(C)c1C(C)C(=O)N1Cc2ccccc2C2(CCC2)C1,-7.6
0,148615,COc1ccc(-c2noc(CN3CCN(C(=O)C=Cc4cccc(F)c4)CC3)n2)cc1,-9.2
0,790157,Cc1ccc(-n2c(SCC(=O)N3CCCC(C)C3)nnc2N2CCOCC2)cc1,-8.2
0,427693,O=C(Nc1cc(F)cc(F)c1)C(=O)NC1CCSc2ccccc21,-8.6
0,1323709,Cc1oc(-c2cccs2)nc1CC(=O)N1CCCC1c1ccsc1,-7.6
0,2344,Cc1cc(=O)oc2cc(NC(=O)c3cc4ccccc4c4cccnc34)ccc12,-10.7
0,2348,Cc1ccc(-c2nnc(Oc3ccc4oc5c(c4c3)CCCC5)c3ccccc23)cc1,-10.7
0,1327024,Cc1ccn2cc(C(=O)Nc3ccc(F)cc3F)nc2c1,-7.6
0,2090813,CC1CN(CC2CCCO2)CCC1N,-5.3
0,404367,O=C(CCCc1nc2ccccc2s1)NCCN1C(=O)SC(=Cc2ccc3c(c2)OCO3)C1=O,-8.7
0,230648,O=C(Cn1cnc2cc(-c3ccc(Br)cc3)sc2c1=O)NCc1ccc2c(c1)OCO2,-9.0
0,734573,O=C(NC1c2ccccc2CCC1n1ccnc1)c1cc(Cl)cc(Cl)c1,-8.2
0,414308,CC1=NN(c2ccc(C(=O)NCc3cccnc3Oc3cccc(F)c3)cc2)CC1,-8.7
0,127793,Cc1ccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2cccc(C)c2)cc1,-9.3
0,40171,O=C(COc1ccc(S(=O)(=O)N2CCOCC2)cc1Cl)Nc1ccc2c(c1)CCC2,-9.8
0,304718,O=C(Cn1nnc(-c2cccc(C(F)(F)F)c2)n1)Nc1cccc(Cl)c1,-8.9
0,37569,O=C(Nc1c2c(nn1-c1ccccc1)CCC2)c1ccc2c(c1)COCO2,-9.8
0,183662,Cn1c(SCC(=O)Nc2ccc3c(c2)OC2(CCCCC2)O3)nnc1-c1cccnc1,-9.1
0,65103,O=C(OCc1csc(-c2ccc(F)cc2)n1)c1n[nH]c2ccccc12,-9.6
0,437812,Cc1cc(-c2cc(C(=O)N3CCCN(Cc4ccccc4)CC3)c3cnn(C(C)C)c3n2)c(C)s1,-8.6
0,143692,COc1ccc(C2(CNC(=O)c3cccc4c5c([nH]c34)CCC(C)C5)CCOCC2)cc1,-9.2
0,755456,Cc1nn(Cc2ccc(F)cc2)c2sc(C(=O)NCC(c3ccco3)N3CCCC3)cc12,-8.2
0,335762,O=C(c1cc[n+]([O-])cc1)N1CCc2sccc2C1c1ccccc1,-8.8
0,116513,O=C(Cc1cc(Cl)c2c(c1)OCCCO2)NCc1ccccc1S(=O)(=O)N1CCOCC1,-9.3
0,1363824,O=C(CSc1nc2ccc(Cl)cc2[nH]1)NC1CCCCC1,-7.5
0,232390,CCOc1ccccc1-c1noc(CN(Cc2ccc3c(c2)CCO3)C2CCN(C(C)=O)CC2)n1,-9.0
0,388190,O=C(NCc1cccc2cccnc12)c1ccnc(-n2ccnc2)c1,-8.7
0,1868075,OCC1(CSCc2csc(C3CCCC3)n2)COC1,-6.7
0,722191,CN(C(=O)Cc1ccccc1F)C(c1ccccc1)c1ccccc1,-8.3
0,185644,Cc1cccc(C=CC(=O)OCc2nc(-c3ccccc3)no2)c1,-9.1
0,1050219,COc1ccc(N2CCN(C(=O)c3cc(C)nc4c3cnn4Cc3ccc(C)cc3)CC2)cc1,-7.9
0,4761,Cn1cnnc1SCC(=O)Nc1ccc(C(=O)NCC(C)(c2ccccc2)c2ccccc2)cc1,-10.5
0,382475,O=S(=O)(c1ccccc1Cl)N1CCN(Cc2cc(F)cc3c2OCOC3)CC1,-8.7
0,1569463,CN(CC1CCCO1)C(=O)c1cc(-c2ccco2)on1,-7.3
0,978757,CCn1cc(CC(=O)N2CCN(Cc3nc(COC)no3)CC2)c2ccccc21,-8.0
0,2393,O=C(NCCc1ccc2c(c1)OCCO2)c1ccc2noc(-c3ccccc3)c2c1,-10.7
0,1441205,COc1ccc(N(C)C(=O)c2cc(C)nc3ccccc23)cc1OC,-7.4
0,2396,O=C(NCc1ccccc1-c1ccc(CN2CCCC2)cc1)c1ccc2c(c1)OCO2,-10.7
0,2397,O=C(NCc1nnc2ccc(C(F)(F)F)cn12)c1ccc2c(=O)n3c(nc2c1)CCC3,-10.7
0,1042007,CCCn1c(=O)n(CC(=O)OCc2nc3ccccc3s2)c2ccccc21,-7.9
0,442392,O=C(c1c[nH]c2ccccc12)N1CCCC1c1nc2ccccc2s1,-8.6
0,228212,CC(=O)NCc1ccc(C(=O)CSc2nnc(-c3cccc(C)c3)n2Cc2ccco2)s1,-9.0
0,441773,O=C(NCc1ccc(F)cc1)C1CCN(S(=O)(=O)c2cccs2)CC1,-8.6
0,2409,O=C(O)c1c2c(nc3ccccc13)C(=Cc1ccccc1F)CC2,-10.7
0,40235,c1ccc(-c2n[nH]cc2-c2nnc(-c3ccncc3)o2)cc1,-9.8
0,338173,O=C1C(=Cc2ccc3c(c2)OCCO3)CS(=O)(=O)c2ccccc21,-8.8
0,277308,Cc1c(C(=O)NC(C)c2ccc(S(N)(=O)=O)cc2)oc2c(F)cccc12,-8.9
0,884955,O=C(NCc1ccnc(-n2cccn2)c1)c1ccccc1Br,-8.1
0,64872,O=C(c1cccc2cccnc12)N1CCC(c2nc3ccccc3o2)CC1,-9.6
0,2416,c1ccc(-c2ccc(-c3nnc(-c4cc(-c5cccs5)nc5ccccc45)o3)cc2)cc1,-10.7
0,310746,CNC(=O)C1CN(CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)c2ccccc2O1,-8.8
0,341133,Cc1ccc(S(C)(=O)=O)cc1NCc1cc2ccccc2nc1Cl,-8.8
0,842416,CN(CC(=O)NS(=O)(=O)c1ccc(F)cc1)c1ccccc1,-8.1
0,514155,O=C(c1ccc(F)cc1)c1cc2ccccc2o1,-8.5
0,2428,O=C(Cc1coc2cc3c(cc12)CCC3)OCc1cc(F)cc2c1OC(c1ccccc1)OC2,-10.7
0,961399,c1coc(-c2cc(CSc3nc4ccccc4s3)no2)c1,-8.0
0,30250,c1ccc(-n2nnnc2Sc2nnc(C3COc4ccccc4O3)n2-c2ccccc2)cc1,-9.9
0,2060544,O=C(Cc1csc2nccn12)N1CCCC1,-5.9
0,892720,CSc1nc2ccc(NC(=O)CC3Sc4ccccc4NC3=O)cc2s1,-8.1
0,64561,O=C(NCCCN1CCN(c2ccccc2)CC1)C1CCCN(C(=O)NC2CCCC2)C1,-9.6
0,929135,Cn1ccnc1C(NC(=O)c1ccccc1F)c1ccccc1F,-8.0
0,1007873,CN(Cc1ccc2c(c1)OCCO2)C(=O)CN1C(=O)NC(C)(c2ccco2)C1=O,-7.9
0,22491,O=c1n(CCCNc2nc(-c3cccnc3)nc3sc4c(c23)CCCC4)nc2n1CCCC2,-10.0
0,2445,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1N=C2C(=Cc3ccc([N+](=O)[O-])cc3)CCCC2C1c1ccc([N+](=O)[O-])cc1,-10.7
0,2446,N#Cc1ccc(N2Cc3ccccc3C2=NC(=O)c2cc3ccccc3oc2=O)cc1,-10.7
0,2451,Clc1ccccc1N1CCN(c2cc(-c3ccccc3)c3cc4c(cc3n2)OCCO4)CC1,-10.7
0,347901,O=C(Cn1cnc2cc(F)c(F)cc21)Nc1ccc2c(c1)OCCO2,-8.8
0,221072,O=C1C2C(c3cccc(Cl)c3)OC3(C(=O)c4ccccc4C3=O)C2C(=O)N1C1CCCCC1,-9.0
0,22877,O=S(=O)(c1cccs1)N1CCN(c2nc(-c3cccnc3)nc3ccccc23)CC1,-10.0
0,504096,Cc1nc(CC2CCCN(Cc3cccc4cccnc34)C2)no1,-8.5
0,570559,Cn1c(C(C#N)=Cc2ccc3cccnc3c2)nc2ccccc21,-8.4
0,337716,CCCc1nnc(N2C(=O)c3oc4ccc(F)cc4c(=O)c3C2c2cccc(OC)c2)s1,-8.8
0,418973,O=C(NC1CC1c1ccccc1F)c1cc2cc(F)ccc2[nH]1,-8.7
0,59659,O=C(CCn1c(=O)oc2ccccc21)Nc1c(-c2ccc(F)cc2)nc2sccn12,-9.6
0,76335,O=C(Nc1cccc(-c2ccc(=O)[nH]n2)c1)c1cc2c(s1)CCC2,-9.5
0,157120,O=S(=O)(Nc1nc2ccccc2nc1N1CCOCC1)c1ccc2c(c1)OCCO2,-9.2
0,624066,CCOC(=O)c1cn(CC(=O)NC(C)C2CC3CCC2C3)c2cc(F)c(OC)cc2c1=O,-8.4
0,468342,COc1ccc(-c2n[nH]cc2C(=O)N(C)Cc2nc3ccccc3s2)cc1,-8.6
0,250357,Cc1ccc(-c2csc3ncnc(Sc4nnnn4CC4CCCO4)c23)cc1,-9.0
0,1417006,CCN(Cc1ccc2c(c1)OCO2)Cc1ccon1,-7.5
0,152450,O=C(O)Cc1coc2ccc3ccccc3c12,-9.2
0,777792,O=C(CNS(=O)(=O)c1ccc(C2CCCCC2)cc1)NCCOc1ccccc1,-8.2
0,968920,CC(=O)N1CCN(Cc2cn(-c3ccc(F)c(Cl)c3)nn2)C(C)(C)C1,-8.0
0,502595,CSc1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccc(Cl)cc1,-8.5
0,69010,O=C(Cc1coc2cc3c(cc12)CCC3)NCCc1cccc(F)c1,-9.6
0,194658,Cn1c(=O)[nH]c(=O)c2c1n1c(-c3ccc(F)cc3)nnc1n2Cc1cccc(Cl)c1,-9.1
0,414804,CC(NC(=O)c1ccc(-c2nnc(-c3ccccc3)o2)cc1)c1ccco1,-8.7
0,620439,COC1(CC(=O)NC(C)c2ccc(-c3cccnc3)cc2)CCC1,-8.4
0,63578,CC1(C2CC2)NC(=O)N(CC(=O)N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C1=O,-9.6
0,48534,Cc1ccc(N2CC(C(=O)NCc3ccc(N4CCOCC4)nc3)CC2=O)cc1F,-9.7
0,205089,CN(CC1COc2ccccc2O1)C(=O)c1cc2ccccc2[nH]1,-9.1
0,32409,O=C(NC1CCCCCC1)c1ccc2c(c1)S(=O)(=O)c1ccccc1C2=O,-9.9
0,288938,COc1ccccc1-n1nnnc1SC(C)c1nnc(-c2ccc(F)cc2)o1,-8.9
0,2529,COc1ccc(-c2csc(NC(=O)c3ccc4c5c(cccc35)CC4)n2)cc1F,-10.7
0,285949,O=C1CCC(=O)N1Cc1ccc(C(=O)N2CCSc3ccc(Cl)cc32)cc1,-8.9
0,187967,CCC(CNc1nc(-c2ccncc2)nc2ccccc12)N1CCCC1,-9.1
0,793295,Cc1ccc(NC(=O)c2nnc(COC(=O)CCn3c(=O)n(C)c4ccccc43)s2)cc1,-8.2
0,2535,O=C1OC(C(=O)N2CCN(Cc3csc(-c4ccccc4)n3)CC2)Cc2ccccc21,-10.7
0,2537,O=C(Nc1cccc(S(=O)(=O)NC2=NCCC2)c1)C1c2ccccc2Oc2ccccc21,-10.7
0,1167889,CSc1nc(C(=O)N2CCN(Cc3ccccc3)CC2)c2ccccn12,-7.8
0,2540,Cc1nc2ccccc2c2c(NC(=O)c3nn(C)c(=O)c4ccccc34)c3ccccc3n12,-10.7
0,2543,O=C(Nc1ccc2c3c(cccc13)CC2)c1ccn(-c2cccc(F)c2)n1,-10.7
0,779608,COc1ccc(NC(=O)COc2ccccc2C(=O)Nc2cc(C)c(Cl)cc2OC)cc1Cl,-8.2
0,733071,CCn1c(=O)c2ccccc2n(CC(=O)N2CCc3sccc3C2c2cccs2)c1=O,-8.2
0,149165,CC1(c2ccc(C#N)cc2)NC(=O)N(Cc2ncc(-c3ccccc3)o2)C1=O,-9.2
0,1009132,CN1C(=C(C#N)C(=O)c2cc([N+](=O)[O-])ccc2Cl)Sc2ccccc21,-7.9
0,112139,O=C(Nc1ccc(C2=Nn3c(nnc3-c3ccc(Cl)cc3Cl)SC2)cc1)c1ccco1,-9.4
0,2554,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1Cc1cc2c(cc1Br)OCCO2,-10.7
0,416452,Cc1ccnc(C(Nc2nc(-c3cccnc3)nc3sc4c(c23)CCC4)C2CC2)n1,-8.7
0,1819559,CC(C)(C)c1ccccc1S(=O)(=O)NC1CC2CCC1O2,-6.8
0,884016,COc1ccc2cc(C(C)=NNC(=O)c3ccc(OC)c(OC)c3)ccc2c1,-8.1
0,243732,CC1(C(=O)NCc2cnn3ccccc23)CCN(Cc2ccccc2)CC1,-9.0
0,34968,O=C(Nc1ccc(NC(=O)c2cnn3c(-c4ccccc4)ccnc23)cc1)c1ccco1,-9.8
0,113552,O=C(CSc1nnc(-c2c[nH]c3ccccc23)o1)Nc1cccc(Oc2ccccc2)c1,-9.4
0,2571,O=C(CN1C(=O)C2C3C=CC(C3)C2C1=O)Nc1ccc2c(c1)-c1ccccc1C2,-10.7
0,93362,COc1ccc2oc(C(=O)Nc3nc(-c4ccc5c(c4)OCO5)cs3)c(C)c2c1,-9.4
0,2579,Cc1cc(=O)oc2cc(NC(=O)C3CCN(C(=O)c4cccc5ccccc45)CC3)ccc12,-10.7
0,2580,O=C(C(c1ccccc1)c1ccccc1)N1CCC(c2nnc3ccccn23)CC1,-10.7
0,617742,O=C(Nc1ccc2c(c1)OCCCO2)c1cc2ccccc2o1,-8.4
0,152107,O=C(Nc1ncc(Cc2ccc(F)c(F)c2)s1)c1cc(Cl)ccc1Cl,-9.2
0,1709250,CC1CCCCN1C(=O)c1cc(-c2cccs2)on1,-7.0
0,241074,Cc1nc(NC(=O)c2cc(O)nc3ccccc23)sc1-c1nccn1C(F)F,-9.0
0,137552,O=S(=O)(c1ccc(NCC(c2ccccc2)c2c[nH]c3ccccc23)nc1)N1CCOCC1,-9.3
0,18585,O=C1C2C3C=CC(C3)C2C(=O)N1c1ccc(-c2nc3c4ccccc4ncn3n2)cc1,-10.1
0,1044949,O=C(NCC(c1ccco1)N1CCCC1)C1CCCN1C(=O)C1CCCCC1,-7.9
0,2591,O=C(c1cc2ccccc2c2cccnc12)N1CCN(C2CCCC2)CC1,-10.7
0,470627,O=C(OCc1ccc([N+](=O)[O-])cc1)c1cccc(OCc2cscn2)c1,-8.6
0,1319435,C=CCn1c(COc2ccc(C(C)(C)C)cc2)nnc1SCc1cc(=O)n2c(C)csc2n1,-7.6
0,106798,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)N1CCN(c2ccccc2F)CC1,-9.4
0,16026,O=C(c1cc([N+](=O)[O-])ccc1N1CCOCC1)N(Cc1ccccc1)Cc1nc2ccccc2c(=O)[nH]1,-10.1
0,2596,O=C1OC(C(=O)NCCC(c2ccccc2)c2ccccc2)Cc2ccccc21,-10.7
0,2598,O=C(C=Cc1cn(Cc2ccccc2)nn1)N1CCCC(c2nc3ccccc3s2)C1,-10.7
0,747654,O=C1c2ccccc2C(=O)N1CC(=O)N(Cc1cccs1)c1ccc2c(c1)OCCO2,-8.2
0,345478,Cc1ccc(F)c(NC(=O)c2cc(C3CC3)nc3c2c(C)nn3C2CCS(=O)(=O)C2)c1,-8.8
0,1597831,CCCn1cc(NCc2ccc(OCc3cn4ccccc4n3)cc2)cn1,-7.2
0,221615,O=C(Cn1ncc(Cl)c(Cl)c1=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1,-9.0
0,337919,Cc1nn(-c2ccc(F)cc2)c2sc(C(=O)N(C)Cc3ccc4c(c3)OCO4)cc12,-8.8
0,652452,COc1ccc(C2=NC(=Cc3cc4ccccc4o3)C(=O)O2)cc1,-8.3
0,2613,O=[N+]([O-])c1ccc(-c2noc(CN3Cc4ccccc4C(c4ccccc4)C3)n2)cc1,-10.7
0,110620,O=c1c(Cl)c(Nc2ccc3c(c2)OC2(CCCC2)O3)cnn1-c1ccc(C(F)(F)F)cn1,-9.4
0,52594,FC(F)(F)c1ccc(C2C=C(c3cccs3)Nc3nnnn32)cc1,-9.7
0,411391,Cc1ccc(-c2csc3nc(CSc4nnnn4Cc4ccccc4)[nH]c(=O)c23)s1,-8.7
0,4462,Cc1nn(Cc2ccccc2Cl)c2sc(C(=O)Oc3ccc4c5c(c(=O)oc4c3)CCC5)cc12,-10.5
0,89300,CN(c1ccc(F)cc1)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2cccc(C(F)(F)F)c2)c1,-9.5
0,11276,CC1(c2ccc3c(c2)OCCO3)NC(=O)N(Cc2nc(-c3ccc(F)cc3)no2)C1=O,-10.2
0,2634,Cc1ccc2c(CSc3nnc(C4COc5ccccc5O4)o3)cc(=O)oc2c1C,-10.7
0,356911,CC(OC(=O)C1CCN(C(=O)Nc2ccccc2)CC1)C(=O)N1c2ccccc2NC(=O)C1(C)C,-8.8
0,484679,O=C(c1cccc(OC(F)F)c1)N1CCN(C(=O)C2(c3ccccc3)CC2)CC1,-8.6
0,1690171,CC(CCO)Nc1nc2ccccc2cc1CO,-7.1
0,55028,COc1cccc(NCc2nnc(SCc3ncc(-c4ccccc4)o3)n2C2CCCCC2)c1,-9.7
0,178047,COc1cc(OC)cc(C2=NN(S(=O)(=O)c3ccc(C)cc3)C(c3cn(-c4ccccc4)nc3-c3ccccc3)C2)c1,-9.1
0,624886,CCCN(Cc1nnc(-c2ccccc2Cl)o1)C(=O)c1cc(Cl)ccc1[N+](=O)[O-],-8.4
0,119013,N#Cc1cccc(C2NC(=O)c3cnn(-c4ccncc4)c3N2)c1,-9.3
0,32277,Cc1c(-c2ccccc2)oc2c(C(=O)N3CCc4cc(S(=O)(=O)N(C)C)ccc43)cccc2c1=O,-9.9
0,15923,FC(F)(F)c1cccc(-c2noc(CN3CCCC3c3ccc4c(c3)OCCO4)n2)c1,-10.1
0,41459,COc1ccc(NC(=O)CSc2nc3nn(-c4ccccc4)c(=O)c-3c3n2CCCCC3)cc1,-9.8
0,1259359,Cc1ccccc1-c1cc(C(=O)N(C)CC2CC2)c2cnn(C(C)C)c2n1,-7.7
0,2658,COc1cc2ccccc2cc1C(=O)OCC(=O)Nc1cc2c(cc1Cl)C(=O)c1ccccc1C2=O,-10.7
0,322503,O=C(Nc1cccc(-c2nc(C3CC3)n[nH]2)c1)c1c[nH]c2ncccc12,-8.8
0,1125638,CC(C)c1nc(CS(=O)(=O)c2ccc(F)cc2)cs1,-7.8
0,9913,Cc1ccn2c(NC(=O)c3cccc(S(=O)(=O)N4CCOCC4)c3)c(-c3ccc(F)cc3)nc2c1,-10.3
0,44444,O=C(COc1ccc2c(=O)c(Oc3ccc(-c4ccccc4)cc3)coc2c1)N1CCCC1,-9.7
0,1104266,CC1CCC2(CC1)NC(=O)N(Cc1cn3cc(Cl)ccc3n1)C2=O,-7.8
0,324113,CCn1c(SCC(=O)NCc2ccc3c(c2)OCO3)nnc1-c1ccncc1,-8.8
0,702638,CC(C(=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1)N(C)Cc1cnn(Cc2ccccc2)c1,-8.3
0,296025,O=C(Cn1cnc2c(Cl)cc(Cl)cc2c1=O)Nc1ccccc1C(=O)NCc1ccco1,-8.9
0,616957,CC1CCCCN1S(=O)(=O)c1ccc(C(=O)N(C)CC(=O)Nc2ccc(Cl)c(Cl)c2)cc1,-8.4
0,300468,O=C(C1CCCN(c2cnccn2)C1)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,-8.9
0,2678,O=C1Nc2ccccc2C1=Cc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,-10.7
0,446767,O=C(NCc1cc(Cl)c2c(c1)OCCCO2)C1=CN2CCS(=O)(=O)N=C2C=C1,-8.6
0,536134,CC(=O)N1CCc2cccc(NC(=O)c3cc(-n4cccn4)ccn3)c21,-8.5
0,2682,O=C(COc1ncnc2ccccc12)N1N=C(c2ccc3ccccc3c2)CC1c1ccccc1,-10.7
0,1019478,CC(Sc1nnc(-c2cccs2)n1C1CC1)c1nc2ccccc2c(=O)[nH]1,-7.9
0,2688,Cc1ccc(-c2cc(C(=O)Nc3ncc(Cc4ccc(Cl)cc4)s3)c3ccccc3n2)cc1,-10.7
0,220424,O=c1cc(CN2CCN(Cc3ccccc3)CC2)c2ccc(O)cc2o1,-9.0
0,197320,O=c1[nH]nc2n1CCN(c1cc(-c3ccccc3)nc3ncnn13)C2,-9.1
0,26917,O=C(OCc1coc(-c2cccs2)n1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12,-9.9
0,437847,CC(C)(C)C1CCC2(CC1)Nc1ccc(Br)cc1-c1nc(=O)c(-c3ccccc3)nn12,-8.6
0,548260,CCc1ccc(-c2noc(CSc3nnnn3-c3ccc(O)cc3)n2)cc1,-8.5
0,235655,O=C(CSc1nnc(-c2cccc(Cl)c2)n1-c1ccc(Cl)c(C(F)(F)F)c1)NC1CC1,-9.0
0,1127958,O=S(=O)(c1cccc(Cl)c1)N1CCCC(C2OCCO2)C1,-7.8
0,6324,O=C(CCc1nc(-c2ccccc2)no1)NCc1cn(-c2ccccc2)nc1-c1ccccc1,-10.4
0,598898,COC(=O)c1cn(-c2nc(C3CC3)nc3sc4c(c23)CCCC4)nn1,-8.4
0,217716,COc1cccc(CNC(=O)CN(Cc2ccc(F)cc2)S(=O)(=O)c2cccc(Cl)c2)c1,-9.0
0,64841,Fc1ccc(-c2cc(F)ccc2NCc2nnc(C3CC3)o2)cc1,-9.6
0,106151,Cc1cc2nnc(SCc3cc([N+](=O)[O-])cc4c3OCOC4)n2c2ccccc12,-9.4
0,51397,Cc1cc(C)n2nc(SCc3cc(F)cc4c3OC(c3ccccc3)OC4)nc2n1,-9.7
0,561463,COc1cccc(N2CC(C(=O)N3CCC(c4nc(C)no4)CC3)CC2=O)c1,-8.5
0,142181,Cc1nn(-c2ccccc2)c(N)c1C(c1ccc(C(F)(F)F)cc1)c1c(C)nn(-c2ccccc2)c1N,-9.2
0,742924,NC(=O)c1c(NC(=O)CN(Cc2ccco2)Cc2ccco2)sc2c1CCCC2,-8.2
0,2723,CC(=O)NC12CC3CC(C1)CC(C(=O)Nc1ccc4c(c1)-c1ccccc1C4)(C3)C2,-10.7
0,489449,Cc1cc(C(=O)Nc2nc(-c3ccc4c(c3)CCC4)cs2)c(C)o1,-8.6
0,1276611,CCOc1cc2c(cc1NC(=O)c1cc(Cl)cc(Cl)c1)OC(C)C2,-7.6
0,2728,O=C(NN=c1c(=O)c2cccc3cccc1c32)C1COc2ccccc2O1,-10.7
0,136149,CC(C)n1ncc2c(C(=O)Nc3ccc4nc(N5CCOCC5)sc4c3)cc(C3CC3)nc21,-9.3
0,1056640,COc1ccc(N(C(C)c2nnc(-c3cccs3)o2)S(=O)(=O)c2cc(C)ccc2C)cc1,-7.9
0,1318413,Fc1ccc(C(Nc2ncnc3sccc23)c2cccs2)cc1,-7.6
0,735947,Cc1cc2ccccc2nc1N1CCS(=O)C(C)(C)C1,-8.2
0,69352,CC1CCCCC12NC(=O)N(CC(=O)Nc1ccc(-c3nc4ccccc4s3)cc1)C2=O,-9.6
0,14548,O=C1C2CCCCC2C(=O)N1c1ccccc1-c1nc(=O)c(-c2ccc(F)cc2)n[nH]1,-10.1
0,325588,CCc1cccc(-n2c(SCC(=O)c3c[nH]c(C(=O)N4CCCC4)c3)nnc2N2CCOCC2)c1,-8.8
0,862653,O=C(NN=Cc1sc(N2CCCCC2)nc1-c1cccs1)c1cccnc1,-8.1
0,2743,O=C1c2cccc3cccc(c23)C(=O)N1CCN(C(=O)c1cccc([N+](=O)[O-])c1)c1cccc(F)c1,-10.7
0,125614,O=C(NCCc1nnc(-c2ccccc2)o1)c1ccc(-c2ccco2)[nH]c1=O,-9.3
0,44445,CC(NC(=O)c1cc(-c2ccco2)nc2c(C(N)=O)ncn12)c1nnc2ccccn12,-9.7
0,1192887,C=CCn1c(=C(C#N)c2nnc(N3CCOCC3)n2-c2ccccc2)sc(=Cc2ccc(Cl)cc2)c1=O,-7.7
0,149390,CCc1ccc(-n2c(SC(C(=O)NC(=O)NC)c3ccccc3)nnc2-c2ccncc2)cc1,-9.2
0,82749,O=C(c1cc(C(=O)NCc2ccccc2)c2nc3ccccc3n2c1)c1ccccc1O,-9.5
0,431924,CN1C(=CC(=O)COC(=O)Cc2cccc(C(F)(F)F)c2)C(C)(C)c2ccccc21,-8.6
0,2755,O=C1CN(C(=O)c2cc3c(cc2Cl)N2CCCCCC2=NS3(=O)=O)c2ccccc2N1,-10.7
0,246263,O=C(OCc1ccnc(-n2ccnc2)c1)c1cc2c(s1)CCC2,-9.0
0,714879,O=C(c1ccccc1NS(=O)(=O)c1ccccc1OC(F)(F)F)N1CCCCC1,-8.3
0,678450,COc1cccc(C(c2ccc(C)cc2)N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)c1O,-8.3
0,30518,O=C(Nc1ccc(NS(=O)(=O)c2ccc(F)c(F)c2)cc1)c1ccc(-n2cccn2)cc1,-9.9
0,889954,O=C(CN1CCOC(c2nccs2)C1)NCc1ccccc1,-8.1
0,2763,O=C(Nc1cccc(-c2ccc3ccccc3c2)n1)c1ccnc(-n2cncn2)c1,-10.7
0,1231356,CCCCn1c(=O)[nH]c(=O)c2c1nc(CSc1nnc(-c3ccoc3C)n1C)n2CCC,-7.7
0,240510,Cc1ccc(-n2c(SCC(=O)c3c(N)n(C4CC4)c(=O)[nH]c3=O)nnc2N2CCOCC2)cc1,-9.0
0,11085,O=C(c1ccc(Cn2nnc3ccccc32)cc1)N1CCc2ccccc21,-10.2
0,7273,O=C(Nc1ccc2c(c1)CCC2)C1CCN(c2ccc3nnc(C(F)(F)F)n3n2)CC1,-10.4
0,535805,COc1ccc(C(NC(=O)c2cc(C3CC3)nc3onc(C)c23)C2CC2)cc1,-8.5
0,302563,O=C(CSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1)N1CCN(Cc2ccccc2)CC1,-8.9
0,67947,O=C(Nc1cccc(-c2ccn[nH]2)c1)c1cc(C2CC2)nc2ccccc12,-9.6
0,9103,O=C(Cn1nnc(-c2ccc(F)cc2)n1)N1CCN(c2ccc(Cl)cc2[N+](=O)[O-])CC1,-10.3
